Symbol,Name,TotalScore,Growth,Profitability,Stability,Momentum,Error,Links
330730,스톤브릿지벤처스,65.35069444444443,60.94444444444444,75.43333333333332,75.02499999999998,50.0,,"<a href=""https://m.stock.naver.com/domestic/stock/330730/total"" target=""_blank"">Naver Mobile</a>"
095570,AJ네트웍스,65.18124999999999,67.58333333333333,53.074999999999996,59.03333333333333,81.03333333333332,,"<a href=""https://m.stock.naver.com/domestic/stock/095570/total"" target=""_blank"">Naver Mobile</a>"
060380,동양에스텍,65.00833333333333,55.541666666666664,50.68333333333334,83.675,70.13333333333334,,"<a href=""https://m.stock.naver.com/domestic/stock/060380/total"" target=""_blank"">Naver Mobile</a>"
044820,코스맥스비티아이,64.82708333333333,72.01666666666667,48.85833333333334,63.0,75.43333333333334,,"<a href=""https://m.stock.naver.com/domestic/stock/044820/total"" target=""_blank"">Naver Mobile</a>"
019440,세아특수강,64.54791666666665,64.00833333333331,48.25833333333333,77.39166666666667,68.53333333333333,,"<a href=""https://m.stock.naver.com/domestic/stock/019440/total"" target=""_blank"">Naver Mobile</a>"
031430,신세계인터내셔날,64.01875000000001,54.61666666666667,56.05833333333334,87.05,58.35,,"<a href=""https://m.stock.naver.com/domestic/stock/031430/total"" target=""_blank"">Naver Mobile</a>"
460860,동국제강,63.873571428571424,50.0,53.314285714285724,73.47999999999999,78.7,,"<a href=""https://m.stock.naver.com/domestic/stock/460860/total"" target=""_blank"">Naver Mobile</a>"
034810,해성산업,63.71666666666667,61.29166666666668,47.291666666666664,76.23333333333333,70.05,,"<a href=""https://m.stock.naver.com/domestic/stock/034810/total"" target=""_blank"">Naver Mobile</a>"
009270,신원,62.97083333333333,61.43333333333333,47.05833333333333,72.45,70.94166666666668,,"<a href=""https://m.stock.naver.com/domestic/stock/009270/total"" target=""_blank"">Naver Mobile</a>"
462520,조선내화,62.93194444444444,50.0,54.133333333333326,72.71111111111111,74.88333333333334,,"<a href=""https://m.stock.naver.com/domestic/stock/462520/total"" target=""_blank"">Naver Mobile</a>"
058650,세아홀딩스,62.91666666666667,55.974999999999994,47.583333333333336,77.56666666666668,70.54166666666667,,"<a href=""https://m.stock.naver.com/domestic/stock/058650/total"" target=""_blank"">Naver Mobile</a>"
459100,위츠,62.762499999999996,50.0,52.2,63.75,85.1,,"<a href=""https://m.stock.naver.com/domestic/stock/459100/total"" target=""_blank"">Naver Mobile</a>"
440290,HB인베스트먼트,62.683125000000004,50.0,83.12,67.6125,50.0,,"<a href=""https://m.stock.naver.com/domestic/stock/440290/total"" target=""_blank"">Naver Mobile</a>"
085910,네오티스,61.7875,65.8,58.64166666666668,77.23333333333333,45.475,,"<a href=""https://m.stock.naver.com/domestic/stock/085910/total"" target=""_blank"">Naver Mobile</a>"
298050,HS효성첨단소재,61.34583333333333,57.53333333333333,52.76666666666666,59.900000000000006,75.18333333333334,,"<a href=""https://m.stock.naver.com/domestic/stock/298050/total"" target=""_blank"">Naver Mobile</a>"
092440,기신정기,61.293749999999996,53.900000000000006,49.37500000000001,96.69999999999999,45.199999999999996,,"<a href=""https://m.stock.naver.com/domestic/stock/092440/total"" target=""_blank"">Naver Mobile</a>"
120110,코오롱인더,61.070833333333326,58.53333333333334,49.54999999999999,73.24166666666666,62.95833333333332,,"<a href=""https://m.stock.naver.com/domestic/stock/120110/total"" target=""_blank"">Naver Mobile</a>"
290090,트윔,60.94236111111111,74.07777777777778,51.88333333333333,70.94166666666666,46.86666666666667,,"<a href=""https://m.stock.naver.com/domestic/stock/290090/total"" target=""_blank"">Naver Mobile</a>"
011040,경동제약,60.67291666666667,66.10000000000001,48.19166666666666,75.99166666666667,52.40833333333333,,"<a href=""https://m.stock.naver.com/domestic/stock/011040/total"" target=""_blank"">Naver Mobile</a>"
478560,블랙야크아이앤씨,60.5875,50.0,54.9,80.35,57.1,,"<a href=""https://m.stock.naver.com/domestic/stock/478560/total"" target=""_blank"">Naver Mobile</a>"
031210,서울보증보험,58.70833333333333,50.0,50.0,84.83333333333333,50.0,,"<a href=""https://m.stock.naver.com/domestic/stock/031210/total"" target=""_blank"">Naver Mobile</a>"
190650,코리아에셋투자증권,58.24027777777778,63.85,54.73333333333333,39.144444444444446,75.23333333333333,,"<a href=""https://m.stock.naver.com/domestic/stock/190650/total"" target=""_blank"">Naver Mobile</a>"
007330,푸른저축은행,57.88055555555556,66.65,66.31666666666668,23.555555555555557,75.0,,"<a href=""https://m.stock.naver.com/domestic/stock/007330/total"" target=""_blank"">Naver Mobile</a>"
448280,에코아이,56.236875000000005,50.0,51.779999999999994,76.3875,46.78,,"<a href=""https://m.stock.naver.com/domestic/stock/448280/total"" target=""_blank"">Naver Mobile</a>"
029780,삼성카드,55.13888888888889,50.0,74.5,46.055555555555564,50.0,,"<a href=""https://m.stock.naver.com/domestic/stock/029780/total"" target=""_blank"">Naver Mobile</a>"
016610,DB증권,54.584722222222226,82.6,52.583333333333336,33.15555555555555,50.0,,"<a href=""https://m.stock.naver.com/domestic/stock/016610/total"" target=""_blank"">Naver Mobile</a>"
016360,삼성증권,54.576388888888886,66.05,83.93333333333332,18.32222222222222,50.0,,"<a href=""https://m.stock.naver.com/domestic/stock/016360/total"" target=""_blank"">Naver Mobile</a>"
175330,JB금융지주,53.94305555555555,56.15,75.60000000000001,34.02222222222222,50.0,,"<a href=""https://m.stock.naver.com/domestic/stock/175330/total"" target=""_blank"">Naver Mobile</a>"
139130,iM금융지주,52.98611111111111,66.65,68.05,27.24444444444445,50.0,,"<a href=""https://m.stock.naver.com/domestic/stock/139130/total"" target=""_blank"">Naver Mobile</a>"
030610,교보증권,52.959722222222226,70.30000000000001,59.21666666666666,31.522222222222226,50.800000000000004,,"<a href=""https://m.stock.naver.com/domestic/stock/030610/total"" target=""_blank"">Naver Mobile</a>"
316140,우리금융지주,52.331944444444446,56.35,73.06666666666668,29.91111111111111,50.0,,"<a href=""https://m.stock.naver.com/domestic/stock/316140/total"" target=""_blank"">Naver Mobile</a>"
138930,BNK금융지주,51.66111111111111,62.15,64.95,29.54444444444444,50.0,,"<a href=""https://m.stock.naver.com/domestic/stock/138930/total"" target=""_blank"">Naver Mobile</a>"
001940,KISCO홀딩스,,,,,,Scores not found,"<a href=""https://m.stock.naver.com/domestic/stock/001940/total"" target=""_blank"">Naver Mobile</a>"
001230,동국홀딩스,,,,,,Scores not found,"<a href=""https://m.stock.naver.com/domestic/stock/001230/total"" target=""_blank"">Naver Mobile</a>"
001740,SK네트웍스,,,,,,Scores not found,"<a href=""https://m.stock.naver.com/domestic/stock/001740/total"" target=""_blank"">Naver Mobile</a>"
001120,LX인터내셔널,,,,,,Scores not found,"<a href=""https://m.stock.naver.com/domestic/stock/001120/total"" target=""_blank"">Naver Mobile</a>"
002230,피에스텍,,,,,,Scores not found,"<a href=""https://m.stock.naver.com/domestic/stock/002230/total"" target=""_blank"">Naver Mobile</a>"
000390,삼화페인트,,,,,,Scores not found,"<a href=""https://m.stock.naver.com/domestic/stock/000390/total"" target=""_blank"">Naver Mobile</a>"
002960,한국쉘석유,,,,,,Scores not found,"<a href=""https://m.stock.naver.com/domestic/stock/002960/total"" target=""_blank"">Naver Mobile</a>"
003460,유화증권,,,,,,Scores not found,"<a href=""https://m.stock.naver.com/domestic/stock/003460/total"" target=""_blank"">Naver Mobile</a>"
000070,삼양홀딩스,,,,,,Scores not found,"<a href=""https://m.stock.naver.com/domestic/stock/000070/total"" target=""_blank"">Naver Mobile</a>"
000270,기아,,,,,,Scores not found,"<a href=""https://m.stock.naver.com/domestic/stock/000270/total"" target=""_blank"">Naver Mobile</a>"
000970,한국주철관,,,,,,Scores not found,"<a href=""https://m.stock.naver.com/domestic/stock/000970/total"" target=""_blank"">Naver Mobile</a>"
003470,유안타증권,,,,,,Scores not found,"<a href=""https://m.stock.naver.com/domestic/stock/003470/total"" target=""_blank"">Naver Mobile</a>"
002290,삼일기업공사,,,,,,Scores not found,"<a href=""https://m.stock.naver.com/domestic/stock/002290/total"" target=""_blank"">Naver Mobile</a>"
001540,안국약품,,,,,,Scores not found,"<a href=""https://m.stock.naver.com/domestic/stock/001540/total"" target=""_blank"">Naver Mobile</a>"
001750,한양증권,,,,,,Scores not found,"<a href=""https://m.stock.naver.com/domestic/stock/001750/total"" target=""_blank"">Naver Mobile</a>"
002100,경농,,,,,,Scores not found,"<a href=""https://m.stock.naver.com/domestic/stock/002100/total"" target=""_blank"">Naver Mobile</a>"
005940,NH투자증권,,,,,,Scores not found,"<a href=""https://m.stock.naver.com/domestic/stock/005940/total"" target=""_blank"">Naver Mobile</a>"
005180,빙그레,,,,,,Scores not found,"<a href=""https://m.stock.naver.com/domestic/stock/005180/total"" target=""_blank"">Naver Mobile</a>"
003540,대신증권,,,,,,Scores not found,"<a href=""https://m.stock.naver.com/domestic/stock/003540/total"" target=""_blank"">Naver Mobile</a>"
001430,세아베스틸지주,,,,,,Scores not found,"<a href=""https://m.stock.naver.com/domestic/stock/001430/total"" target=""_blank"">Naver Mobile</a>"
003120,일성아이에스,,,,,,Scores not found,"<a href=""https://m.stock.naver.com/domestic/stock/003120/total"" target=""_blank"">Naver Mobile</a>"
002450,삼익악기,,,,,,Scores not found,"<a href=""https://m.stock.naver.com/domestic/stock/002450/total"" target=""_blank"">Naver Mobile</a>"
001790,대한제당,,,,,,Scores not found,"<a href=""https://m.stock.naver.com/domestic/stock/001790/total"" target=""_blank"">Naver Mobile</a>"
003780,진양산업,,,,,,Scores not found,"<a href=""https://m.stock.naver.com/domestic/stock/003780/total"" target=""_blank"">Naver Mobile</a>"
002600,조흥,,,,,,Scores not found,"<a href=""https://m.stock.naver.com/domestic/stock/002600/total"" target=""_blank"">Naver Mobile</a>"
000810,삼성화재,,,,,,Scores not found,"<a href=""https://m.stock.naver.com/domestic/stock/000810/total"" target=""_blank"">Naver Mobile</a>"
003550,LG,,,,,,Scores not found,"<a href=""https://m.stock.naver.com/domestic/stock/003550/total"" target=""_blank"">Naver Mobile</a>"
004150,한솔홀딩스,,,,,,Scores not found,"<a href=""https://m.stock.naver.com/domestic/stock/004150/total"" target=""_blank"">Naver Mobile</a>"
000080,하이트진로,,,,,,Scores not found,"<a href=""https://m.stock.naver.com/domestic/stock/000080/total"" target=""_blank"">Naver Mobile</a>"
001720,신영증권,,,,,,Scores not found,"<a href=""https://m.stock.naver.com/domestic/stock/001720/total"" target=""_blank"">Naver Mobile</a>"
006140,피제이전자,,,,,,Scores not found,"<a href=""https://m.stock.naver.com/domestic/stock/006140/total"" target=""_blank"">Naver Mobile</a>"
000240,한국앤컴퍼니,,,,,,Scores not found,"<a href=""https://m.stock.naver.com/domestic/stock/000240/total"" target=""_blank"">Naver Mobile</a>"
005490,POSCO홀딩스,,,,,,Scores not found,"<a href=""https://m.stock.naver.com/domestic/stock/005490/total"" target=""_blank"">Naver Mobile</a>"
005250,녹십자홀딩스,,,,,,Scores not found,"<a href=""https://m.stock.naver.com/domestic/stock/005250/total"" target=""_blank"">Naver Mobile</a>"
003570,SNT다이내믹스,,,,,,Scores not found,"<a href=""https://m.stock.naver.com/domestic/stock/003570/total"" target=""_blank"">Naver Mobile</a>"
004000,롯데정밀화학,,,,,,Scores not found,"<a href=""https://m.stock.naver.com/domestic/stock/004000/total"" target=""_blank"">Naver Mobile</a>"
