Symbol,Name,Error,TotalScore,Growth,Profitability,Stability,Momentum,Price,MarketCap,EPS,PreviousEPS,LatestQuarterEPS,PreviousQuarterEPS,SameQuarterLastYearEPS,EPS_Growth,PreviousQuarterEPSGrowth,SameQuarterLastYearEPSGrowth,LatestBPS,PER,PBR,ROE,PEG,Raw_Adjusted_Growth,Adjusted_EPS_Growth,Raw_PEG,Adjusted_PEG,EPS_Base_Flag,Links
004840,DRB동일,,56.05833333333334,46.625,41.18333333333333,66.97500000000001,69.45,5010.0,966.0,191.0,505.0,113.0,-199.0,154.0,-62.17821782178218,156.78391959798995,-26.623376623376622,28171.0,26.230366492146597,0.1778424621064215,0.6780022008448404,,-62.17821782178218,-62.17821782178218,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/004840/total"" target=""_blank"">Naver Mobile</a>"
317400,자이에스앤디,,56.054166666666674,28.491666666666664,41.108333333333334,76.64166666666667,77.97500000000001,4215.0,1635.0,1092.0,12.0,156.0,-32.0,-16.0,9000.0,587.5,1075.0,17985.0,3.85989010989011,0.23436196830692244,6.071726438698915,0.0004288766788766789,9000.0,9000.0,0.0004288766788766789,0.0004288766788766789,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/317400/total"" target=""_blank"">Naver Mobile</a>"
008870,금비,,56.03125,52.55833333333334,41.041666666666664,62.30833333333334,68.21666666666667,44000.0,440.0,2158.0,5763.0,1572.0,1332.0,1572.0,-62.55422522991497,18.01801801801802,0.0,124290.0,20.389249304911957,0.3540107812374286,1.7362619679781157,,-62.55422522991497,-62.55422522991497,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/008870/total"" target=""_blank"">Naver Mobile</a>"
008700,아남전자,,56.022916666666674,27.974999999999998,50.49166666666667,76.51666666666667,69.10833333333333,1312.0,1012.0,0.0,0.0,-0.0,0.0,0.0,,,,1.0,,1312.0,0.0,,,,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/008700/total"" target=""_blank"">Naver Mobile</a>"
026940,부국철강,,55.97291666666666,28.758333333333336,38.475,91.55,65.10833333333333,2405.0,481.0,101.0,113.0,35.0,34.0,43.0,-10.619469026548673,2.941176470588235,-18.6046511627907,6528.0,23.81188118811881,0.3684129901960784,1.5471813725490198,,-10.619469026548673,-10.619469026548673,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/026940/total"" target=""_blank"">Naver Mobile</a>"
017900,광전자,,55.95625,42.625,44.75,79.125,57.324999999999996,10700.0,6200.0,104.0,165.0,72.0,29.0,41.0,-36.96969696969697,148.27586206896552,75.60975609756098,4190.0,102.88461538461539,2.5536992840095465,2.4821002386634845,,-36.96969696969697,-36.96969696969697,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/017900/total"" target=""_blank"">Naver Mobile</a>"
016880,웅진,,55.952083333333334,51.291666666666664,52.99166666666667,44.88333333333333,74.64166666666667,2525.0,2018.0,665.0,962.0,93.0,243.0,938.0,-30.87318087318087,-61.72839506172839,-90.08528784648188,4039.0,3.7969924812030076,0.6251547412725922,16.464471403812826,,-30.87318087318087,-30.87318087318087,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/016880/total"" target=""_blank"">Naver Mobile</a>"
009810,플레이그램,,55.87291666666667,47.175000000000004,35.75,68.93333333333334,71.63333333333334,1178.0,358.0,-179.0,76.0,-44.0,-174.0,54.0,-335.5263157894737,74.71264367816092,-181.4814814814815,6177.0,,0.19070746316982354,-2.897846851222276,,-335.5263157894737,-335.5263157894737,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/009810/total"" target=""_blank"">Naver Mobile</a>"
092780,DYP,,55.86875,50.574999999999996,41.85,61.10833333333333,69.94166666666666,4925.0,649.0,752.0,432.0,235.0,337.0,75.0,74.07407407407408,-30.267062314540063,213.33333333333334,11725.0,6.549202127659575,0.4200426439232409,6.4136460554371,0.08841422872340425,74.07407407407408,74.07407407407408,0.08841422872340425,0.08841422872340425,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/092780/total"" target=""_blank"">Naver Mobile</a>"
013700,까뮤이앤씨,,55.8625,53.25,39.44166666666667,57.74166666666667,73.01666666666667,1400.0,837.0,428.0,-253.0,134.0,142.0,42.0,269.1699604743083,-5.633802816901409,219.04761904761907,1991.0,3.2710280373831777,0.7031642390758412,21.496735308890006,0.012152277436974213,269.1699604743083,269.1699604743083,0.012152277436974213,0.012152277436974213,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/013700/total"" target=""_blank"">Naver Mobile</a>"
008490,서흥,,55.85416666666667,48.99166666666667,47.225,67.77499999999999,59.425000000000004,21950.0,2539.0,4267.0,1649.0,1021.0,401.0,512.0,158.76288659793815,154.6134663341646,99.4140625,48094.0,5.1441293648933675,0.4563978874703705,8.872208591508295,0.03240133431134134,158.76288659793815,158.76288659793815,0.03240133431134134,0.03240133431134134,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/008490/total"" target=""_blank"">Naver Mobile</a>"
457190,이수스페셜티케미컬,,55.815625,67.0625,36.93333333333333,51.30833333333334,67.95833333333333,101600.0,3702.0,-38.0,481.0,62.0,96.0,125.0,-107.90020790020789,-35.41666666666667,-50.4,4462.0,,22.770058269834156,-0.8516360376512775,,-107.90020790020789,-107.90020790020789,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/457190/total"" target=""_blank"">Naver Mobile</a>"
002900,TYM,,55.80833333333334,38.61666666666667,53.6,68.80833333333334,62.208333333333336,8390.0,3473.0,1450.0,333.0,731.0,145.0,249.0,335.4354354354354,404.13793103448273,193.57429718875503,10752.0,5.786206896551724,0.7803199404761905,13.485863095238097,0.017249837927947397,335.4354354354354,335.4354354354354,0.017249837927947397,0.017249837927947397,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/002900/total"" target=""_blank"">Naver Mobile</a>"
035720,카카오,,55.80625,46.06666666666666,47.050000000000004,70.00833333333334,60.099999999999994,44000.0,194969.0,1109.0,347.0,387.0,76.0,388.0,219.5965417867435,409.2105263157895,-0.25773195876288657,34800.0,39.675383228133455,1.264367816091954,3.186781609195402,0.1806739892409752,219.5965417867435,219.5965417867435,0.1806739892409752,0.1806739892409752,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/035720/total"" target=""_blank"">Naver Mobile</a>"
055490,테이팩스,,55.708333333333336,29.400000000000002,40.40833333333333,81.68333333333334,71.34166666666667,17680.0,843.0,1078.0,450.0,416.0,394.0,-240.0,139.55555555555557,5.583756345177665,273.3333333333333,32884.0,16.40074211502783,0.537647488140129,3.2781900012163967,0.11752124127010385,139.55555555555557,139.55555555555557,0.11752124127010385,0.11752124127010385,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/055490/total"" target=""_blank"">Naver Mobile</a>"
030200,KT,,55.69375,44.39166666666667,49.89166666666667,67.96666666666667,60.525,58700.0,147937.0,6125.0,2518.0,1398.0,443.0,2142.0,143.24861000794283,215.57562076749437,-34.73389355742297,79333.0,9.583673469387755,0.7399190752902323,7.720620674876785,0.06690238368704841,143.24861000794283,143.24861000794283,0.06690238368704841,0.06690238368704841,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/030200/total"" target=""_blank"">Naver Mobile</a>"
192650,드림텍,,55.64791666666666,32.141666666666666,39.34166666666667,69.61666666666666,81.49166666666666,6320.0,4359.0,-112.0,-16.0,-92.0,18.0,21.0,-600.0,-611.1111111111111,-538.0952380952382,6894.0,,0.9167391935015956,-1.624601102407891,,-600.0,-600.0,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/192650/total"" target=""_blank"">Naver Mobile</a>"
097950,CJ제일제당,,55.62708333333333,36.19166666666667,43.18333333333334,62.666666666666664,80.46666666666667,228500.0,34399.0,-33696.0,4908.0,5436.0,-54511.0,1172.0,-786.5525672371638,109.97229916897507,363.82252559726965,798930.0,,0.28600753507816706,-4.217641094964515,,-786.5525672371638,-786.5525672371638,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/097950/total"" target=""_blank"">Naver Mobile</a>"
489790,한화비전,,55.62380952380953,64.06666666666666,44.457142857142856,68.35714285714286,45.614285714285714,70600.0,35645.0,674.0,,-276.0,1261.0,-47.0,,-121.88739095955592,-487.2340425531915,17162.0,104.74777448071217,4.113739657382589,3.9272812026570327,,,,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/489790/total"" target=""_blank"">Naver Mobile</a>"
000020,동화약품,,55.6125,43.300000000000004,41.050000000000004,77.40833333333333,60.69166666666666,6070.0,1695.0,668.0,93.0,359.0,16.0,1.0,618.2795698924731,2143.75,35800.0,14666.0,9.08682634730539,0.4138824492022365,4.554752488749489,0.014696953918250457,618.2795698924731,618.2795698924731,0.014696953918250457,0.014696953918250457,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/000020/total"" target=""_blank"">Naver Mobile</a>"
001740,SK네트웍스,,55.58333333333333,40.30833333333333,39.49166666666667,54.708333333333336,87.825,8720.0,17492.0,482.0,54.0,208.0,52.0,-25.0,792.5925925925926,300.0,932.0,10658.0,18.09128630705394,0.8181647588665791,4.522424469881779,0.022825454686469925,792.5925925925926,792.5925925925926,0.022825454686469925,0.022825454686469925,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/001740/total"" target=""_blank"">Naver Mobile</a>"
001420,태원물산,,55.56666666666666,42.266666666666666,39.50833333333333,81.73333333333333,58.75833333333333,2955.0,225.0,-401.0,149.0,-65.0,-357.0,28.0,-369.12751677852344,81.79271708683473,-332.14285714285717,5226.0,,0.5654420206659012,-7.673172598545733,,-369.12751677852344,-369.12751677852344,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/001420/total"" target=""_blank"">Naver Mobile</a>"
003240,태광산업,,55.5625,39.725,39.375,75.54166666666667,67.60833333333333,1011000.0,11256.0,30639.0,225266.0,25409.0,31657.0,67361.0,-86.398746370957,-19.73655115772183,-62.27936046080076,3623950.0,32.99716048173896,0.27897735895914677,0.8454586845845004,,-86.398746370957,-86.398746370957,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/003240/total"" target=""_blank"">Naver Mobile</a>"
036570,엔씨소프트,,55.550000000000004,29.741666666666664,51.425000000000004,76.31666666666666,64.71666666666667,271500.0,58492.0,21245.0,3472.0,6906.0,-110.0,1753.0,511.8951612903226,6378.181818181818,293.9532230462065,164395.0,12.779477524123322,1.6515100824234314,12.923142431339151,0.02496502895614481,511.8951612903226,511.8951612903226,0.02496502895614481,0.02496502895614481,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/036570/total"" target=""_blank"">Naver Mobile</a>"
093240,형지엘리트,,55.547916666666666,54.35,42.84166666666667,71.45,53.550000000000004,859.0,527.0,75.0,95.0,2.0,101.0,-11.0,-21.052631578947366,-98.01980198019803,118.18181818181819,1537.0,11.453333333333333,0.5588809368900456,4.879635653871177,,-21.052631578947366,-21.052631578947366,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/093240/total"" target=""_blank"">Naver Mobile</a>"
462520,조선내화,,55.54350649350649,39.32857142857143,47.845454545454544,63.81818181818182,71.18181818181819,14870.0,1763.0,987.0,-126.0,618.0,81.0,-182.0,883.3333333333334,662.9629629629629,439.5604395604396,20749.0,15.065856129685917,0.7166610439057304,4.756855752084438,0.017055686184550094,883.3333333333334,883.3333333333334,0.017055686184550094,0.017055686184550094,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/462520/total"" target=""_blank"">Naver Mobile</a>"
000080,하이트진로,,55.52083333333333,43.69166666666666,47.40833333333333,58.71666666666667,72.26666666666667,16960.0,11895.0,562.0,1534.0,513.0,-907.0,542.0,-63.363754889178615,156.5600882028666,-5.350553505535055,16434.0,30.177935943060497,1.0320068151393453,3.419739564317877,,-63.363754889178615,-63.363754889178615,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/000080/total"" target=""_blank"">Naver Mobile</a>"
111110,호전실업,,55.5,42.09166666666667,48.824999999999996,65.85833333333333,65.22500000000001,7650.0,717.0,1286.0,2760.0,83.0,697.0,127.0,-53.405797101449274,-88.09182209469154,-34.645669291338585,19873.0,5.948678071539658,0.3849443969204448,6.4710914305842095,,-53.405797101449274,-53.405797101449274,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/111110/total"" target=""_blank"">Naver Mobile</a>"
044380,주연테크,,55.49166666666666,50.74166666666667,27.958333333333332,72.61666666666666,70.64999999999999,430.0,277.0,-10.0,-45.0,10.0,-5.0,-6.0,77.77777777777779,300.0,266.66666666666663,591.0,,0.727580372250423,-1.6920473773265652,,77.77777777777779,77.77777777777779,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/044380/total"" target=""_blank"">Naver Mobile</a>"
002600,조흥,,55.4875,53.13333333333333,44.041666666666664,62.86666666666667,61.90833333333333,145400.0,872.0,10824.0,724.0,-3401.0,2188.0,-755.0,1395.0276243093922,-255.43875685557586,-350.4635761589404,242935.0,13.433111603843312,0.5985140058040217,4.455512791487435,0.00962928000117085,1395.0276243093922,1395.0276243093922,0.00962928000117085,0.00962928000117085,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/002600/total"" target=""_blank"">Naver Mobile</a>"
005960,동부건설,,55.46666666666666,42.699999999999996,38.03333333333333,59.074999999999996,82.05833333333334,7960.0,1827.0,2236.0,-3150.0,707.0,1251.0,747.0,170.984126984127,-43.48521183053557,-5.35475234270415,24528.0,3.559928443649374,0.3245270711024136,9.116112198303979,0.020820227622531613,170.984126984127,170.984126984127,0.020820227622531613,0.020820227622531613,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/005960/total"" target=""_blank"">Naver Mobile</a>"
003460,유화증권,,55.46331168831169,36.371428571428574,43.96363636363637,91.51818181818182,50.0,3265.0,1851.0,321.0,274.0,197.0,-9.0,123.0,17.153284671532848,2288.888888888889,60.16260162601627,9363.0,10.171339563862928,0.34871301933141086,3.4283883370714516,0.5929674554252005,17.153284671532848,17.153284671532848,0.5929674554252005,0.5929674554252005,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/003460/total"" target=""_blank"">Naver Mobile</a>"
465770,STX그린로지스,,55.432792207792204,43.285714285714285,51.49090909090909,51.58181818181818,75.37272727272727,3610.0,259.0,-5370.0,3060.0,-295.0,-2918.0,-127.0,-275.4901960784314,89.89033584647018,-132.28346456692915,5237.0,,0.6893259499713577,-102.5396219209471,,-275.4901960784314,-275.4901960784314,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/465770/total"" target=""_blank"">Naver Mobile</a>"
007810,코리아써키트,,55.36874999999999,38.266666666666666,34.81666666666667,71.99166666666666,76.39999999999999,91000.0,21824.0,2973.0,-4812.0,1050.0,1147.0,47.0,161.78304239401496,-8.456843940714908,2134.0425531914893,35266.0,30.60881264715775,2.5803890432711394,8.430216072137469,0.18919666853965716,161.78304239401496,161.78304239401496,0.18919666853965716,0.18919666853965716,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/007810/total"" target=""_blank"">Naver Mobile</a>"
021050,서원,,55.324999999999996,59.4,40.858333333333334,56.725,64.31666666666666,1457.0,692.0,24.0,476.0,171.0,-20.0,29.0,-94.9579831932773,955.0000000000001,489.6551724137931,7500.0,60.708333333333336,0.19426666666666667,0.32,,-94.9579831932773,-94.9579831932773,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/021050/total"" target=""_blank"">Naver Mobile</a>"
002920,유성기업,,55.3125,31.891666666666666,37.641666666666666,77.25,74.46666666666667,1828.0,474.0,-1156.0,-487.0,3.0,-1243.0,74.0,-137.3716632443532,100.24135156878519,-95.94594594594594,11571.0,,0.15798115979604183,-9.990493475066978,,-137.3716632443532,-137.3716632443532,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/002920/total"" target=""_blank"">Naver Mobile</a>"
128820,대성산업,,55.29375,37.983333333333334,37.35,62.199999999999996,83.64166666666667,7320.0,3311.0,-1337.0,195.0,238.0,-1054.0,228.0,-785.6410256410256,122.58064516129032,4.385964912280701,14468.0,,0.5059441526126625,-9.241083771081007,,-785.6410256410256,-785.6410256410256,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/128820/total"" target=""_blank"">Naver Mobile</a>"
019440,세아특수강,,55.28750000000001,42.69166666666666,41.03333333333333,72.95,64.47500000000001,,,,,,,,,,,,,,,,,,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/019440/total"" target=""_blank"">Naver Mobile</a>"
011690,와이투솔루션,,55.27708333333333,46.833333333333336,37.56666666666667,77.10000000000001,59.60833333333333,6470.0,2375.0,-301.0,107.0,-18.0,-123.0,21.0,-381.30841121495325,85.36585365853658,-185.71428571428572,2701.0,,2.395409107737875,-11.14402073306183,,-381.30841121495325,-381.30841121495325,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/011690/total"" target=""_blank"">Naver Mobile</a>"
091810,티웨이항공,,55.235416666666666,48.51666666666667,46.925000000000004,35.68333333333333,89.81666666666666,875.0,3613.0,-751.0,-383.0,-40.0,-220.0,-108.0,-96.08355091383812,81.81818181818183,62.96296296296296,260.0,,3.3653846153846154,-288.84615384615387,,-96.08355091383812,-96.08355091383812,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/091810/total"" target=""_blank"">Naver Mobile</a>"
007280,한국특강,,55.233333333333334,37.34166666666667,42.525,63.65833333333333,77.40833333333333,2535.0,771.0,64.0,-106.0,-90.0,-48.0,-56.0,160.37735849056605,-87.5,-60.71428571428571,6761.0,39.609375,0.3749445348321254,0.946605531726076,0.24697610294117645,160.37735849056605,160.37735849056605,0.24697610294117645,0.24697610294117645,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/007280/total"" target=""_blank"">Naver Mobile</a>"
002320,한진,,55.204166666666666,40.75833333333333,42.45,55.583333333333336,82.02499999999999,18170.0,2820.0,-220.0,-83.0,-195.0,-502.0,-76.0,-165.06024096385542,61.15537848605578,-156.57894736842107,97906.0,,0.18558617449390233,-0.22470532960186299,,-165.06024096385542,-165.06024096385542,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/002320/total"" target=""_blank"">Naver Mobile</a>"
003610,방림,,55.175,46.44166666666666,41.4,74.5,58.35833333333333,5350.0,1937.0,187.0,163.0,85.0,71.0,24.0,14.723926380368098,19.718309859154928,254.16666666666666,5018.0,28.609625668449198,1.0661618174571543,3.726584296532483,1.9430704099821747,14.723926380368098,14.723926380368098,1.9430704099821747,1.9430704099821747,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/003610/total"" target=""_blank"">Naver Mobile</a>"
027740,마니커,,55.16875,46.1,33.733333333333334,47.925000000000004,92.91666666666667,821.0,521.0,3.0,-195.0,-56.0,22.0,-60.0,101.53846153846153,-354.54545454545456,6.666666666666667,597.0,273.6666666666667,1.3752093802345058,0.5025125628140703,2.6952020202020206,101.53846153846153,101.53846153846153,2.6952020202020206,2.6952020202020206,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/027740/total"" target=""_blank"">Naver Mobile</a>"
145720,덴티움,,55.09791666666667,38.85,67.8,79.90833333333333,33.833333333333336,51700.0,4459.0,2434.0,7956.0,1994.0,-577.0,1463.0,-69.40673705379588,445.58058925476604,36.295283663704716,68347.0,21.24075595727198,0.756434079037851,3.5612389717178514,,-69.40673705379588,-69.40673705379588,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/145720/total"" target=""_blank"">Naver Mobile</a>"
334890,이지스밸류플러스리츠,,55.083749999999995,39.675,69.06666666666666,71.28333333333333,40.31,4050.0,2813.0,-491.0,632.0,-30.0,27.0,493.0,-177.68987341772151,-211.11111111111111,-106.08519269776878,5420.0,,0.7472324723247232,-9.059040590405903,,-177.68987341772151,-177.68987341772151,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/334890/total"" target=""_blank"">Naver Mobile</a>"
018470,조일알미늄,,55.07083333333334,48.05833333333334,41.21666666666667,68.63333333333334,62.375,1463.0,1853.0,75.0,133.0,79.0,8.0,67.0,-43.609022556390975,887.5,17.91044776119403,1734.0,19.506666666666668,0.8437139561707035,4.325259515570934,,-43.609022556390975,-43.609022556390975,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/018470/total"" target=""_blank"">Naver Mobile</a>"
006060,화승인더,,55.06041666666667,47.48333333333333,41.958333333333336,57.225,73.575,3420.0,1892.0,295.0,677.0,37.0,323.0,92.0,-56.42540620384048,-88.54489164086688,-59.78260869565217,10180.0,11.59322033898305,0.33595284872298625,2.8978388998035363,,-56.42540620384048,-56.42540620384048,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/006060/total"" target=""_blank"">Naver Mobile</a>"
009420,한올바이오파마,,55.05833333333333,52.25,37.550000000000004,78.02499999999999,52.40833333333333,46350.0,24214.0,-98.0,-33.0,5.0,-120.0,-4.0,-196.96969696969697,104.16666666666667,225.0,3108.0,,14.913127413127413,-3.153153153153153,,-196.96969696969697,-196.96969696969697,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/009420/total"" target=""_blank"">Naver Mobile</a>"
001630,종근당홀딩스,,55.02916666666666,59.00833333333333,44.333333333333336,64.60833333333333,52.166666666666664,47500.0,2380.0,9458.0,6135.0,2573.0,2102.0,1185.0,54.16462917685412,22.407231208372977,117.13080168776371,184380.0,5.022203425671389,0.25762013233539427,5.129623603427704,0.09272108942670469,54.16462917685412,54.16462917685412,0.09272108942670469,0.09272108942670469,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/001630/total"" target=""_blank"">Naver Mobile</a>"
069960,현대백화점,,55.01666666666667,44.083333333333336,48.55833333333334,69.875,57.550000000000004,118700.0,25598.0,9645.0,-1685.0,3164.0,2290.0,3149.0,672.4035608308606,38.16593886462882,0.476341695776437,292011.0,12.30689476412649,0.406491536277743,3.302957765289664,0.018302839962535865,672.4035608308606,672.4035608308606,0.018302839962535865,0.018302839962535865,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/069960/total"" target=""_blank"">Naver Mobile</a>"
008350,남선알미늄,,54.97916666666667,38.46666666666666,37.63333333333333,78.55833333333334,65.25833333333334,1812.0,2339.0,-31.0,-158.0,-8.0,-62.0,51.0,80.37974683544303,87.09677419354838,-115.68627450980394,2220.0,,0.8162162162162162,-1.3963963963963963,,80.37974683544303,80.37974683544303,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/008350/total"" target=""_blank"">Naver Mobile</a>"
002150,도화엔지니어링,,54.95625,46.041666666666664,41.300000000000004,64.35833333333333,68.125,6200.0,2091.0,34.0,-111.0,-54.0,36.0,130.0,130.63063063063063,-250.0,-141.53846153846155,7182.0,182.35294117647058,0.8632692843219159,0.4734057365636313,1.3959432048681542,130.63063063063063,130.63063063063063,1.3959432048681542,1.3959432048681542,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/002150/total"" target=""_blank"">Naver Mobile</a>"
104700,한국철강,,54.84375,16.925,44.324999999999996,86.76666666666667,71.35833333333333,9510.0,3466.0,-450.0,376.0,-308.0,58.0,-103.0,-219.68085106382978,-631.0344827586207,-199.02912621359224,20430.0,,0.4654919236417034,-2.2026431718061676,,-219.68085106382978,-219.68085106382978,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/104700/total"" target=""_blank"">Naver Mobile</a>"
035000,HS애드,,54.79375,43.53333333333333,47.74166666666667,72.51666666666667,55.38333333333333,7580.0,1229.0,934.0,1383.0,-619.0,1378.0,-481.0,-32.46565437454809,-144.92017416545718,-28.690228690228693,12140.0,8.115631691648822,0.6243822075782537,7.693574958813838,,-32.46565437454809,-32.46565437454809,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/035000/total"" target=""_blank"">Naver Mobile</a>"
004100,태양금속,,54.79166666666667,49.96666666666667,38.791666666666664,52.39166666666667,78.01666666666667,2740.0,1006.0,106.0,11.0,104.0,210.0,94.0,863.6363636363636,-50.476190476190474,10.638297872340425,4621.0,25.849056603773583,0.5929452499458991,2.2938757844622377,0.029930486593843095,863.6363636363636,863.6363636363636,0.029930486593843095,0.029930486593843095,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/004100/total"" target=""_blank"">Naver Mobile</a>"
012800,대창,,54.766666666666666,49.88333333333333,37.94166666666667,56.74166666666667,74.5,1580.0,1440.0,138.0,125.0,153.0,15.0,38.0,10.4,919.9999999999999,302.6315789473684,3555.0,11.44927536231884,0.4444444444444444,3.8818565400843887,1.100891861761427,10.4,10.4,1.100891861761427,1.100891861761427,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/012800/total"" target=""_blank"">Naver Mobile</a>"
007120,미래아이앤지,,54.75208333333333,47.75,43.791666666666664,72.53333333333333,54.93333333333334,1549.0,447.0,-47.0,-301.0,28.0,1.0,-15.0,84.38538205980066,2700.0,286.6666666666667,1714.0,,0.9037339556592765,-2.7421236872812136,,84.38538205980066,84.38538205980066,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/007120/total"" target=""_blank"">Naver Mobile</a>"
249420,일동제약,,54.73125,58.208333333333336,35.375,51.458333333333336,73.88333333333334,22250.0,7040.0,1103.0,-86.0,261.0,229.0,32.0,1382.5581395348838,13.973799126637553,715.625,7584.0,20.17225747960109,2.933808016877637,14.543776371308018,0.014590531061780434,1382.5581395348838,1382.5581395348838,0.014590531061780434,0.014590531061780434,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/249420/total"" target=""_blank"">Naver Mobile</a>"
134790,시디즈,,54.71041666666667,28.433333333333334,37.36666666666667,69.04166666666667,84.0,18270.0,365.0,-45.0,-96.0,1398.0,345.0,312.0,53.125,305.2173913043478,348.0769230769231,32833.0,,0.5564523497700484,-0.13705722900740108,,53.125,53.125,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/134790/total"" target=""_blank"">Naver Mobile</a>"
011150,CJ씨푸드,,54.64583333333333,43.300000000000004,41.59166666666667,63.60833333333333,70.08333333333333,2500.0,898.0,36.0,106.0,-36.0,64.0,6.0,-66.0377358490566,-156.25,-700.0,2432.0,69.44444444444444,1.0279605263157894,1.4802631578947367,,-66.0377358490566,-66.0377358490566,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/011150/total"" target=""_blank"">Naver Mobile</a>"
010950,S-Oil,,54.635416666666664,34.93333333333333,38.80833333333333,58.61666666666667,86.18333333333334,112100.0,126205.0,8371.0,-3587.0,6404.0,1999.0,-396.0,333.37050459994424,220.36018009004502,1717.1717171717173,84988.0,13.391470553099989,1.3190097425518896,9.849625829528874,0.04016993215752606,333.37050459994424,333.37050459994424,0.04016993215752606,0.04016993215752606,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/010950/total"" target=""_blank"">Naver Mobile</a>"
